barrio,precio,hab,baño,aseo,superficie,fecha_constr,planta,lavadero,trastero,terraza,calefaccion,parking,acc,ascensor,lat,lon,url,text
Dreta de l´Eixample,2.550 €,3 habitaciones,2 Baños,,Superficie 170 m,,Planta número 6,Lavadero ,,,Calefacción ,Plaza parking ,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3911305","VGPSLon\"":2.1629452",https://www.habitaclia.com/alquiler-piso-en_el_centro_de_dreta_de_l_eixample-barcelona-i3741004014427.htm?f=&from=list&lo=55," Magnifico  piso en la Rambla de Barcelona zona Dreta de l´Eixample, 170 m. de superficie construida, en un edificio Regio con mucha clase. la vivienda dispone de 3 habitaciones dobles, 2 baños completos , cocina office y un gran salón comedor con grandes ventanales orientados a sur , propiedad reformada, carpintería interior de macizas, orientación norte sur, madera, carpintería exterior de aluminio / climalit.. Plaza de parking opcional en finca vecina por 150€ Extras: Armarios empotrados, ascensor, bomba frío y calor en zonas exteriores , calefacción, terraza, céntrico, centros comerciales. Gastos de comunidad: 276 Eur. /mes IBI 138,6€/mes Index 14,58 La Barcelona moderna nació en L’Eixample, ideada por el ingeniero y urbanista a quien debe su dibujo mágico y único: Ildefons Cerdà. Con su plan urbanístico, Cerdà diseñó una ciudad igualitaria, donde no se diferencian unos barrios de los demás y los servicios públicos se reparten uniformemente por todos los rincones. El distrito es fruto de uno de los momentos más esplendorosos de la historia de la ciudad, cuando se configura definitivamente como el motor de la Cataluña contemporánea y rompe con el pasado medieval derribando las murallas. L’Eixample se construyó en los años de la industrialización de Cataluña, a finales del siglo XIX y comienzos del XX. La parte central, la Dreta de l’Eixample, fue el barrio de la burguesía que introdujo en su casa un estilo propio, el modernismo."
Dreta de l´Eixample,1.250 €,3 habitaciones,2 Baños,,Superficie 96 m,Año construcción 1978,Planta número 1,,,,Calefacción ,Sin plaza parking,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.4014154","VGPSLon\"":2.1691439",https://www.habitaclia.com/alquiler-piso-fabuloso_de_90m2_totalmente_reformado_en_roger_de_flor_dreta_de_l_eixample-barcelona-i25085000000710.htm?f=&from=list&lo=55," Gran piso de 90m2 TOTALMENTE REFORMADO, exterior a la calle soleado, 1º planta con ascensor. Consta de 3 habitaciones (1 doble - 2 medianas) todas con armario empotrado, gran salón-comedor exterior + balcón, amplia cocina en perfecto estado y equipada (nevera, lavadora, microondas, lavavajillas) + salida a patio, 2 baños completos con plato de ducha, suelos de parquet, persianas automaticas, calefacción en toda la vivienda y A/A, semi amueblado, suministros dados de alta, trastero, parking opcional para coche grande en la misma finca (no incluida en el precio 150?), suministros dados de alta, NO SE ACEPTAN MASCOTAS. Piso en una de las mejores zonas de Barcelona al lado del paseo Sant Juan y de la Avenida Diagonal y a pocos minutos de la Sagrada Familia, muy bien comunicado metro Verdaguer (l4-l5) y gran variedad de autobuses. Duración del contrato 5 años con incremento del IPC anualmente. Se solicita dos meses de fianza, contraot de trabajo y nóminas (solvencia demostrable). PARA ENTRAR A VIVIR!!! INDICE DE REFERENCIA:12.40?/M2.    PRECIO RENTA: 1174?  + GASTOS DE IBI 76?"
Dreta de l´Eixample,2.000 €,6 habitaciones,3 Baños,,Superficie 174 m,Año construcción 1900,,,,,Calefacción ,,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3986700","VGPSLon\"":2.1691500",https://www.habitaclia.com/alquiler-piso-gran_en_eixample_junto_diagonal_dreta_de_l_eixample-barcelona-i8166003781437.htm?f=&from=list&lo=55," Gran piso en Eixample derecha, junto a Avda. Diagonal, en finca regia con ascensor. Muy luminoso, alto y soleado. Típico piso del Eixample, con balcones a la calle (sol de mañana), galería cubierta acristalada y pequeña galería al patio de manzana (sol de tarde). Consta de Un gran salón-comedor y una habitación grande tienen salida a los balcones que dan a la calle. Cinco habitaciones grandes y una pequeña. Dos baños  y un aseo de cortesía. Otras habitaciones grandes dan al patio de manzana con galería cubierta acristalada y pequeña galería exterior. Habitación individual que da al patio interior y un cuarto trastero. Cocina   Pavimento de parqué. Calefacción a gas por radiadores. Aire acondicionado por Split. Gastos comunitarios e Ibi, incluidos en el precio.
El piso se sitúa en Eixample Dreta. Muy cerca de Paseo de San Juan y avenida Diagonal. Con inmediata conexión con las arterias viales de la ciudad, metro, bus y ferrocarriles."
Dreta de l´Eixample,1.110 €,2 habitaciones,1 Baño,,Superficie 55 m,,,,,,,,,Ascensor ,"VGPSLat\"":41.3948000","VGPSLon\"":2.1555600",https://www.habitaclia.com/alquiler-piso-alquila_ahora_y_no_pagues_hasta_agosto_calle_de_balmes_166_dreta_de_l_eixample-barcelona-i19617003690442.htm?f=&from=list&lo=55," ¡Alquila ahora y no pagues hasta Agosto! - VIVIENDA NO AMUEBLADA -  Te presentamos una oportunidad única para vivir en uno de los mejores barrios de Barcelona, en pleno corazón del barrio de Galvany, a pocos pasos de la Diagonal, en una finca señorial recientemente restaurada, manteniendo un estilo elegante y clásico. Ven a conocer las espectaculares viviendas, dotadas de un interior con mucha luz natural y una magnifica distribución, cómoda y funcional.  SERVICIOS Servicio de portería. Azotea (Rooftop) practicable con solarium. Gimnasio. Las viviendas cuentan con unas cuidadas calidades, suelo de tarima, aire acondicionado con bomba frío-calor, 2 dormitorios con armarios empotrados, un baño completo, amplio y luminoso salón comedor y una moderna cocina totalmente renovada, amueblada y equipada con electrodomésticos (vitrocerámica, horno, campana).  El cuarto de baño ha sido renovado por completo, y cuenta con mueble de lavabo de diseño, gran espejo, plato de ducha con mampara y cerámica Saloni.  La finca cuenta con un rooftop espectacular: un elegante espacio chill-out en la azotea, para disfrutar del verano en Barcelona. Además, está en proceso un proyecto de gimnasio, de uso exclusivo para los residentes en el edificio. REQUISITOS •1 mes de fianza + Seguro de impago. •Seguro de vivienda a la firma de contrato. •Solo se tendrán en cuenta ingresos demostrables para acreditar de solvencia. •Contrato indefinido de + de 1 año de antigüedad. *Cumplimiento Normativa Contención de Rentas Ley  Importe renta último contrato: 1.225 € índice medio Habitatge: 19,26€ metro cuadrado. Teniendo en cuenta las diferentes instrucciones y recomendaciones elaboradas por el Ministerio de Sanidad, todos nuestros edificios cuentan con servicios limpieza y desinfección siguiendo los protocolos de limpieza establecidos a tal efecto. La vivienda publicada y sus imágenes pueden no corresponderse a la disponibilidad real."
Dreta de l´Eixample,950 €,3 habitaciones,1 Baño,,Superficie 70 m,Año construcción 1977,,Lavadero ,,,,,,Ascensor ,"VGPSLat\"":41.3971600","VGPSLon\"":2.1712700",https://www.habitaclia.com/alquiler-piso-muy_luminoso_3_habitaciones_reformado_dreta_de_l_eixample-barcelona-i24152003814502.htm?f=&from=list&lo=55," Precioso piso situado en la calle Aragón, una de las vías más importantes de Barcelona, entre el Paseo de Gracia y Paseo San Juan, muy cerca de Plaza Cataluña y a un paso de zonas comerciales y culturales. Escalera muy elegante, tiene conserje y ascensor. El piso da al interior de manzana, por lo que aprovecha la ventaja de su buena situación, pero, a la vez, tiene la calma, el silencio y muchísima luz natural que le proporciona el interior de una isla del Ensanche. Reformado y recien pintado, accedemos al piso por un agradable recibidor en el que encontramos la primera habitación y el acceso a un pequeño pasillo que nos conduce a la cocina, reformada, con cocina de inducción y horno, y con salida al lavadero. Seguimos y llegamos a la estancia principal, el salón, amplio y sobretodo muy luminoso, tiene salida a una coaueta terracita ideal para pasar ratos de relax. Desde el salón accedemos a un pequeño repartidor en el que encontramos las otras dos habitaciones y el baño, que es completo y con plato de ducha. El piso está impecable, tiene calefacción, la cocina y el baño se han reformado, y todo el piso está recién pintado. Muy bien comunicado, está muy cerca de la línea de metro L4, Ferrocarriles de la Generalitat, Rodalies RENFE, y con múltiples líneas de autobús. Los gastos de comunidad e IBI no están incluidos, a cargo del arrendatario"
Dreta de l´Eixample,1.750 €,3 habitaciones,2 Baños,,Superficie 100 m,,,,,,Calefacción ,,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3900000","VGPSLon\"":2.1700000",https://www.habitaclia.com/alquiler-atico-amplio_y_centrico_piso_a_estrenar_en_el_born_dreta_de_l_eixample-barcelona-i8166003781263.htm?f=&from=list&lo=55," Precioso nuevo apartamento, perfectamente situado en el barrio del Born, ideal para familias, estudiantes o viajeros de negocios. Completamente equipado con todo lo necesario. El acogedor y confortable apartamento dispone de 3 habitaciones dobles, baño, gran salón comedor, cocina, balcón. Terracita cubierta para el invierno. Habitaciones dobles con camas de matrimonio. Adicionalmente dispone de un moderno y cómodo sofá en el salón. Baño completo con bañera, perfectamente equipado. Moderna cocina con todo el equipamiento necesario: lavavajillas, nevera, congelador, microondas, horno, placa vitrocerámica, tostador, cafetera y todos los enseres. Amplio y luminoso salón con una altura de 6 metros con grandes sofás. Mesa comedor con capacidad hasta 8 personas. Balcón con bonita vista al Palau de la Música. El apartamento dispone de aire acondicionado y calefacción en todas las estancias. Además tiene una azotea de 40m2 y vistas panorámicas a toda Barcelona.
Perfectamente situado en la zona más tranquila del barrio más de moda de Barcelona, el Borne. A menos de 5 minutos andando de la zona de más ambiente del barrio, la zona está llena de restaurantes, terrazas, bares de copas, tiendas de moda, etc. El mejor lugar para disfrutar del modo de vida de la ciudad!"
Dreta de l´Eixample,900 €,2 habitaciones,1 Baño,1 Aseo,Superficie 70 m,Año construcción 1910,Planta número 1,,,,Calefacción ,Sin plaza parking,Sin aire acondicionado,Ascensor ,"VGPSLat\"":41.3922910","VGPSLon\"":2.1772251",https://www.habitaclia.com/alquiler-apartamento-incredible_apartment_with_balcon_calle_ausias_marc_50_dreta_de_l_eixample-barcelona-i13966004119083.htm?pag=1&f=&from=list&lo=55," Primer año 900€. Segundo año 950€. Los otros años 1000€ Increible Piso con balcon! El apartamento se encuentra en una finca de estilo unico de 1910! Cuenta con 2 habitaciones y 1 baño en excelentes condiciones! El salon es muy luminoso, con pisos parquet y de un estilo clasico que combina muy bien con el barrio. Tiene una gran ventana tipo puerta de madera que conectan al salon con un balcon con una vista divina y terminaciones unicas! La cocina es muy comoda, amplia, luminosa y con gabinetes de madera lo cual nos dará una capacidad de almacenaje muy grande. Además cuenta con un horno en perfecto funcionamiento! El dormitorio principal tiene mucha amplitud, muchisima luz, unas ventanas realmente grandes y como si fuera poco está conectado a un patio interior! El patio es ideal para poner unas plantas, unas sillas y pasar el rato! El segundo dormitorio es muy acogedor y luminoso! El baño cuenta con ducha, calefaccion por radiador y todo su equipamiento se encuentra en buen estado! El piso se encuentra disponible para se habitado ya! Es un piso muy lindo, en excelente estado, en una excelente zona y muy luminoso de estilo clasico! No dudes en escribirnos para coordinar una visita!"
Dreta de l´Eixample,1.050 €,3 habitaciones,1 Baño,1 Aseo,Superficie 82 m,Año construcción 1900,Planta número 3,,Trastero ,Balcón / Terraza 5 m,Calefacción ,Sin plaza parking,Sin aire acondicionado,Ascensor ,"VGPSLat\"":41.3978259","VGPSLon\"":2.1747843",https://www.habitaclia.com/alquiler-piso-en_finca_regia_reformado_calle_consell_de_cent_428_dreta_de_l_eixample-barcelona-i13157003244983.htm?pag=1&f=&from=list&lo=55," Piso de 91m. con suelos hidráulicos artesanados originales, exterior a calle y a interior de manzana. Sol por la mañana y por la tarde. Consta de 3 habitaciones, salón comedor de 20m., lavadero, baño completo y aseo. El piso está totalmente reformado pero se ha mantenido la carpintería interior original. Se han hecho las instalaciones de luz y agua nuevas.     La Finca está rehabilitada y en perfecto estado.  Se instaló ascensor hace 7 años, el cual tiene acceso semidirecto al piso.  Pis de 91m. amb terres hidràulics artesanats originals, exterior a carrer i a interior d´illa. Sol al matí i a la tarda. Consta de 3 habitacions, saló menjador de 20m., safareig, bany complet i lavabo. El pis està totalment reformat però s´ha mantingut la fusteria interior original. S´han fet les instal·lacions de llum i aigua noves.   La Finca està rehabilitada i en perfecte estat. Es va instal·lar ascensor fa 7 anys, el qual té accés semidirecte a pis."
Dreta de l´Eixample,950 €,2 habitaciones,1 Baño,,Superficie 62 m,Año construcción 1999,Planta número 1,,,,Calefacción ,,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3929295","VGPSLon\"":2.1580274",https://www.habitaclia.com/alquiler-piso-en_el_centro_de_calle_balmes_118_dreta_de_l_eixample-barcelona-i2875002905842.htm?pag=2&f=&from=list&lo=55," Piso en el centro de Barcelona de 62m2 construidos, y 56m2 útiles según cédula de habitabilidad. La vivienda consta de una habitación doble con armario empotrado, una habitación individual, un baño completo con ducha y salón comedor con cocina americana equipada. Suelo de parquet. Sistema de climatización en todo el piso. Piso muy tranquilo. Orientado a Girona con sol de mañana. Finca con ascensor. Contrato de 7 años. No se pagan ni HONORARIOS NI GASTOS DE CONTRATO. Fianzas e impuestos  no incluidos en el precio de alquiler. Gastos de comunidad e IBI  a cargo de la propiedad. Último contrato de alquiler del  2018 por importe de 950 euros  El indice de Precio de Referencia de la Generalitat es de: 19,12€/m2. Transporte: Metro Diagonal L3 FF. GG: Provença Bus "
Dreta de l´Eixample,2.200 €,2 habitaciones,2 Baños,,Superficie 90 m,Año construcción 1900,Planta número 1,,,,Calefacción ,Sin plaza parking,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3943198","VGPSLon\"":2.1727667",https://www.habitaclia.com/alquiler-apartamento-elegante_piso_de_lujo_dreta_de_l_eixample-barcelona-i8306001834993.htm?pag=2&f=&from=list&lo=55," DISPONIBLE EL 7 DE JULIO! 90m2. 2 habitaciones. Amueblado. Elegante y recien reformado piso, a pasos de Paseo de Gracia, disponible solo para contratos de contratos de 3-11 meses de duración. SUMINISTROS INCLUIDOS EN EL PRECIO! Piso totalmente exterior, ubicado en el centro de Barcelona, en un edificio clásico de l´Eixample y rodeado de todos los servicios. El piso consta de salón comedor con la cocina abierta, dos habitaciones dobles y dos baños.  El salón comedor está amueblado con un sofá, un sillón, con televisión de pantalla plana y una mesa de comedor para seis comensales. La cocina está completamente equipada con lavavajillas, microondas, tostadora, horno, vitrocerámica de inducción, nevera y todo ell menaje necesario.  Las dos habitaciones son dobles y exteriores. La primera habitación está amueblada con una cama doble y un armario del suelo al techo. La segunda habitación tiene una cama con dosel, un armario empotrado y baño en-suite con ducha de obra. El otro cuarto de baño también tiene ducha de obra y un cuarto al lado con lavadora y secadora. Características adicionales incluyen pared de piedra natural, techos originales con bovedilla de ladrillo visto, aire condicionado y calefacción por conductos, y sistema de alarma en todo el piso. Piscina comunitaria en la azotea! Certificado de Eficiencia Energética: D"
Dreta de l´Eixample,1.200 €,,1 Baño,,Superficie 35 m,Año construcción 1903,Planta número 6,,,,Calefacción ,Sin plaza parking,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3946854","VGPSLon\"":2.1580325",https://www.habitaclia.com/alquiler-duplex-recien_reformado_a_estrenar_rambla_catalunya_123_dreta_de_l_eixample-barcelona-i20543004141832.htm?pag=1&f=&from=list&lo=55," Dúplex recién reformado de 35m2 útiles y un dormitorio en la misma Rambla Catalunya. Disponibilidad inmediata. La vivienda consta de: - Salón comedor en la planta baja, completamente amueblado, interior con mucha luz natural.  - Cocina office abierta al salón con barra americana equipada con todos los electrodomésticos - En la planta superior, un dormitorio doble con gran armario empotrado con amplia capacidad - Baño completo reformado con plato de ducha.  El piso acaba de ser reformado, a estrenar.  Dispone de: - Armarios empotrados - Aire acondicionado - Carpinterías de las ventanas de aluminio Piso situado en Rambla Catalunya, rodeado de todos los comercios, ocio, restauración y servicios (escuelas, CAP, hospitales, etcétera) a su alrededor. Muy bien comunicado mediante transporte público. El Índice de referencia del precio de alquiler mensual de la vivienda es de: Àrea inferior 38.27 €/m² Índex 42.51 €/m² Àrea superior 65.92 €/m² Según la consulta realizada el día 1 de junio de 2021 a partir de la información que ofrece la Generalitat de Cataluña sobre el Índice de referencia aplicable en el alquiler de viviendas en el municipio de Barcelona. Gastos de Comunidad e IBI incluidos en el precio de alquiler anunciado.  Renta del último contrato de alquiler en la vivienda: 1.200€ NORDEST BARCELONA AICAT 9202 Contacto via : "
Dreta de l´Eixample,1.600 €,2 habitaciones,2 Baños,,Superficie 80 m,Año construcción 1900,Planta número 2,Lavadero ,,,Calefacción ,Sin plaza parking,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3935822","VGPSLon\"":2.1744722",https://www.habitaclia.com/alquiler-piso-modernista_reformado_vigilado_dreta_de_l_eixample-barcelona-i2505004059424.htm?pag=2&f=&from=list&lo=55," *- Típico piso en el Eixample de 80 m² en finca catalogada a cinco minutos de plaza Catalunya. *- El piso esta distribuido en dos habitaciones, dos baños, gran salón, cocina y cuarto trastero con salida a patio interior. *- Las dos habitaciones son dobles, una de ellas tipo suite y con salida a uno de los dos balcones; la otra en interior con ventilación a patio de escalera. *- Con gran salón, techos altos con molduras originales, suelo hidráulico original restaurado y salida a balcón. *- Los baños están equipados uno con bañera y otro con plato de ducha. *- Cocina independiente, equipada con encimera a gas, horno y microondas. *- La vivienda esta equipada con calefacción a gas por radiadores, aire acondicionado por Split. *- Finca vigilada con portería, ascensor, y un vestíbulo típico de los pisos modernistas del Eixample. *- La casa Antonia Burés es un edificio residencial modernista del año 1.906 situado en pleno Eixample de Barcelona, Fui construido por el arquitecto Juli Batllevell y el contratista de Obras Enric Pi i Cabañas. La casa fue realizada por el encargo de Antonia Burés i Borrás y su marido, el industrial textil Llogarri Torrents i Serra, cuyos descendientes son aun propietarios de todo el edificio que han conservado escrupulosamente tanto en sus fachadas como instalaciones comunitarias e instalaciones interiores de la vivienda. Usted se sentirá habitando un edificio realmente exclusivo. El ascensor, por ejemplo, tiene vitrales modernistas y unas maravillosas puertas de madera acristaladas y automatizadas."
Dreta de l´Eixample,1.640 €,4 habitaciones,1 Baño,1 Aseo,Superficie 136 m,Año construcción 1969,Planta número 6,Lavadero ,,,Calefacción ,Sin plaza parking,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3966112","VGPSLon\"":2.1571654",https://www.habitaclia.com/alquiler-piso-luminoso_y_muy_amplio_dreta_de_l_eixample-barcelona-i12792004086255.htm?pag=2&f=&from=list&lo=55," Rosselló - Rambla Catalunya - Paseo de Gracia Piso de 136m² en edificio de viviendas, reformado y muy bien equipado, que dispone de: - 3 dormitorios dobles 2 exteriores a la calle Rosselló y 1 interior a patio. - 1 habitación muy pequeña para despacho. - Salón-comedor muy amplio y luminoso con salida a terraza orientado a patio de manzana. - Cocina amplia, amueblada y equipada con horno, vitrocerámica, extractor, microondas y lavavajillas. - Baño completo con bañera. (Se va a reformar) - Aseo de cortesía. (Se va a reformar) - Lavadero. Extras: - Aire acondicionado con bomba frio-calor - Calefacción de gas - 6° real con ascensor - Suelos de parquet - Carpintería exterior de aluminio. - Armarios empotrados Zona excelente en pleno corazón de la ciudad con muchos servicios y comercios a un paso. Muy bien comunicada con el metro Diagonal L5 y L3, FGC Provença, buses y a tres calles de Rodalies RENFE. Servicios de alta. Disponibilidad inmediata. Índice de referencia de precios de arrendamiento: - Área inferior 12.06 €/m², Media 15.09 €/m², Área superior 23.24 €/m² Precio del anterior arrendamiento: 1.640€/mes / Fecha de firma del anterior arrendamiento: 2016. Llámanos para coordinar una visita a tu gusto. Nuestro horario de atención telefónica es: - De lunes a jueves de 9:30 a 14:00 y de 15:30 a 19:30 - Y viernes de 9:30 a 14:00 Si no nos encuentras en el teléfono, envíanos una solicitud de información y te llamaremos a la mayor brevedad. Peraire Properties S. L. actúa en calidad de profesional cualificado y colegiado, y dispone de seguros de garantía y responsabilidad civil para proteger al consumidor: - AICAT (Agente Inmobiliario de Cataluña): 8920 - Colegiado API (Agente de la Propiedad Inmobiliaria): A11748 - Colegio de Administradores de Fincas de Barcelona-Lleida: 6530 Como consumidor, te recomendamos que exijas siempre a tu intermediario el cumplimiento de las obligaciones, garantías y normativas vigentes. En Peraire encontrarás un servicio de intermediación inmobiliaria cercano, ético y transparente. Trabajamos para ti. Nuestra meta es lograr tus objetivos, representarte y protegerte jurídicamente. Solo nos mueve tu éxito."
Dreta de l´Eixample,1.300 €,,1 Baño,,Superficie 55 m,,Planta número 5,,,,Calefacción ,,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3911176","VGPSLon\"":2.1688542",https://www.habitaclia.com/alquiler-piso-disponibilidad_inmediata_calle_pau_claris_99_dreta_de_l_eixample-barcelona-i538004062872.htm?pag=2&f=&from=list&lo=55," Pau Claris - Diputació - Gran Via Corts catalanes Piso de alto standing de 55m2. En la quinta planta de finca señorial con servicio de conserjería, piscina comunitaria, zonas ajardinadas y gimnasio.  Edificio bioclimatico con la máxima nota en eficiencia energética. Se entrega amueblado, con la cocina equipada y con todo el menaje y ropa de hogar necesarios, listo para entrar a vivir. Consta de amplia zona de día exterior con salida a terraza en la que se integran espacios de salón comedor y cocina equipada con todos los electrodomésticos: cafetera, nevera, horno, microondas tostadora de pan, licuadora, lavavajillas, secadora, lavadora, exprimidor, tabla de planchar y plancha. Una habitación doble. Baño completo con bañera. Completa el inmueble un amplio recibidor. Calefacción y aire acondicionado por conducto. Suelos de gres.  Carpintería exterior de aluminio.  Video-portero. Quinta planta en finca con ascensor.  Suministros dados de alta. Disponibilidad inmediata. Si tienes interés en realizar una visita a este piso o resolver cualquier duda, nos puedes contactar a través de los siguientes canales: Teléfono fijo:  Teléfono móvil y WhatsApp:  También puedes acercarte a nuestra oficina: Carrer de la Indústria Barcelona. Por tu seguridad, exige siempre la acreditación AICAT en cualquier operación que realices con un agente inmobiliario. punto habitat immobiliaris AICAT 5508"
Dreta de l´Eixample,3.300 €,2 habitaciones,2 Baños,,Superficie 180 m,Año construcción 1940,Planta número 1,,,Terraza 12 m,Calefacción ,Sin plaza parking,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3920533","VGPSLon\"":2.1657372",https://www.habitaclia.com/alquiler-piso-lujosa_vivienda_amueblada_y_equi_paseo_gracia_50_dreta_de_l_eixample-barcelona-i12792003835827.htm?pag=2&f=&from=list&lo=55," Pg. de Gracia - Arago - Consell de Cent Espectacular vivienda situada en el emblemático Paseo de Gracia, una de las mejores y más cotizadas zonas de toda Barcelona, en frente de la famosa Casa Batlló y a escasos minutos del centro de Barcelona, Plaza Cataluña, la playa, etc. Rodeada de todo tipo de comercios y de lugares maravillosos para pasear, visitar y disfrutar. No existe mejor zona en toda Barcelona para vivir que tenga tantas opciones: comprar, trabajar, relajarse, disfrutar. Te sentirás libre y privilegiad@ de vivir aquí desde el primer día. La vivienda es espectacular. Se encuentra en una finca regia con servicio de conserjería. Es un 7º real con ascensor y dispone de 180m2 distribuidos de la siguiente manera: Cuando entras, accedes a un recibidor que te conecta directamente con un pasillo, que te llevará al resto de estancias. Nada más entrar te das cuenta de que se trata de una vivienda de alta calidad, con materiales y acabados de lujo. Sin duda, si tú eres una persona que no se conforma con cualquier cosa en la vida y consideras que es muy importante elegir bien el lugar dónde vivir y que tenga prestigio y calidad, no lo pienses más. ¡Definitivamente esta vivienda es para ti! Si nos dirigimos hacía la derecha, primero nos encontramos con la cocina, estilo office, muy amplia y equipada con horno, fogones, extractor, lavavajillas, microondas y nevera americana con dispensador de bebida y hielo. Junto a ella, podemos acceder a la zona de aguas con lavadora y a una zona habilitada para poder comer. Siguiendo por el pasillo, llegamos al fantástico y soleado salón el cual tiene una zona habilitada como despacho o comedor y acceso directo a la terraza de 12 m2, con unas vistas IMPRESIONANTES, a la famosa casa Batlló, al Paseo de Gracia, Tibidabo, etc.. Si volvemos al inicio y giramos hacia la izquierda del pasillo, accedemos a los baños y a las habitaciones. Primero nos encontramos con una habitación doble, equipada con cama de matrimonio, TV, armarios, estanterías, aire acondicionado, etc. Seguidamente nos encontramos con un baño con bañera con acabados de lujo. Y finalmente, llegamos a la espectacular suitte, una habitación muy grande con baño privado, bañera con jacuzzi y ducha. La habitación dispone de una amplia y cómoda cama de matrimonio, armarios, estanterías, zona de despacho, etc. Está orientada a patio de manzana y tiene muchísima luz natural. Lujo por todas partes. Se entrega totalmente equipada y amueblada con muebles de diseño. ¡Para entrar a vivir! Características y extras: - Aire acondicionado con bomba de calor en todas las estancias (incluidos los baños) - Calefacción por radiadores de forja de hierro - Suelo de parquet de alta calidad - 7º real con ascensor - Servicio de conserjería - Amueblada y equipada - Armarios empotrados - TV - Doble acceso a la vivienda, por la puerta principal y por la puerta del servicio - Techos con acabados arquitectónicos modernistas La zona es de las mejor comunicadas de toda Barcelona, mediante el metro Paseo de Gracia L3 L4 L2, Diagonal L3 L5, Plaza Cataluña L3 L1, buses y Gran Vía de les Corts Catalanes. Suministros dados de alta. Disponibilidad inmediata. ¡Si vienes, te enamorarás! Llámanos para coordinar una visita a tu gusto. Nuestro horario de atención telefónica es: - De lunes a jueves de 9:30 a 14:00 y de 15:30 a 19:30 - Y viernes de 9:30 a 14:00 Si no nos encuentras en el teléfono, envíanos una solicitud de información y te llamaremos a la mayor brevedad. En Peraire ofrecemos un servicio cercano, transparente, muy escrupuloso con la legalidad, las buenas prácticas y la ética profesional. Sabemos lo importante que es nuestro trabajo para conseguir, no solamente una operación gratificante, si no un proceso alegre, sencillo y sin ambigüedades. Estamos a tu entera disposición."
